ra,ano_cohorte,fase,turma,nome,ano_nascimento,data_nasc,idade_referencia,genero,ano_ingresso,instituicao_ensino,escola,status_aluno,pedra_20,pedra_21,pedra_22,pedra_23,pedra_atual,inde_cohorte,inde_hist_22,inde_hist_23,inde_hist_24,cg,cf,ct,n_avaliacoes,iaa,ieg,ips,ida,ipv,ian,ipp,mat,por,ing,indicado,atingiu_pv,fase_ideal,defasagem,rec_psicologia,destaque_ieg,destaque_ida,destaque_ipv,previsao_defasagem,prob_defasagem,prob_defasagem_pct
RA-444,2022,2,P,Aluno-444,2011.0,,11.0,Masculino,2018.0,Escola Pública,,,Ágata,Ametista,Ágata,,Ágata,6.665,6.665,,,601.0,99.0,8.0,3.0,9.0,7.2,5.0,3.1,7.778,10.0,,1.5,4.7,,Não,Não,Fase 2 (5º e 6º ano),0.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.6413646832988451,64.14
RA-445,2022,2,P,Aluno-445,2010.0,,12.0,Masculino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.924,6.924,,,518.0,79.0,7.0,3.0,9.0,9.4,7.5,3.8,7.5,5.0,,0.0,7.5,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8503644821493996,85.04
RA-446,2022,2,P,Aluno-446,2009.0,,13.0,Feminino,2018.0,Escola Pública,,,Ágata,Quartzo,Ametista,,Ametista,7.367,7.367,,,373.0,54.0,5.0,3.0,9.5,8.9,5.0,6.9,7.889,5.0,,6.3,7.5,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7703017668243127,77.03
RA-447,2022,2,P,Aluno-447,2012.0,,10.0,Feminino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,5.607,5.607,,,773.0,144.0,10.0,3.0,0.0,7.0,7.5,3.5,5.556,10.0,,7.0,0.0,,Não,Não,Fase 2 (5º e 6º ano),0.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.5030021423345613,50.3
RA-448,2022,2,P,Aluno-448,2011.0,,11.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.972,7.972,,,150.0,19.0,3.0,3.0,9.0,9.7,7.5,5.5,8.111,10.0,,5.0,6.0,,Não,Não,Fase 2 (5º e 6º ano),0.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.19374435983849864,19.37
RA-449,2022,2,P,Aluno-449,2010.0,,12.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.143,6.143,,,703.0,129.0,9.0,3.0,0.0,6.0,7.5,7.0,8.111,5.0,,6.0,8.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8701981327593812,87.02
RA-450,2022,2,Q,Aluno-450,2009.0,,13.0,Masculino,2021.0,Escola Pública,,,,Ágata,Ametista,,Ametista,7.843,7.843,,,188.0,29.0,2.0,3.0,10.0,9.1,7.5,7.5,8.111,5.0,,6.8,8.2,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7955399772150126,79.55
RA-451,2022,2,Q,Aluno-451,2009.0,,13.0,Feminino,2019.0,Escola Pública,,,Ametista,Quartzo,Ágata,,Ágata,6.434,6.434,,,654.0,117.0,9.0,3.0,9.0,6.0,6.3,6.1,6.889,5.0,,3.1,9.2,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9333522884006638,93.34
RA-452,2022,2,Q,Aluno-452,2009.0,,13.0,Feminino,2021.0,Escola Pública,,,,Ametista,Ágata,,Ágata,6.287,6.287,,,690.0,127.0,10.0,3.0,9.0,5.6,7.5,4.8,7.167,5.0,,5.0,4.5,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9711123044542306,97.11
RA-453,2022,2,Q,Aluno-453,2009.0,,13.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.845,7.845,,,187.0,28.0,1.0,3.0,9.0,8.7,7.5,8.8,7.778,5.0,,8.0,9.5,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8078263705858484,80.78
RA-454,2022,2,Q,Aluno-454,2008.0,,14.0,Masculino,2018.0,Escola Pública,,,Quartzo,Ágata,Quartzo,,Quartzo,5.561,5.561,,,779.0,145.0,12.0,3.0,9.5,8.6,5.0,2.3,5.444,5.0,,0.0,4.7,,Não,Não,Fase 4 (9º ano),-2.0,Não indicado,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9715062844161665,97.15
RA-455,2022,2,Q,Aluno-455,2010.0,,12.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.876,6.876,,,529.0,81.0,6.0,3.0,7.0,7.9,7.5,6.3,7.278,5.0,,6.0,6.5,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9296050036023096,92.96
RA-456,2022,2,Q,Aluno-456,2010.0,,12.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.193,7.193,,,432.0,65.0,5.0,3.0,6.4,8.2,6.3,7.3,8.389,5.0,,6.0,8.7,,Não,Sim,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7919173372040049,79.19
RA-457,2022,2,Q,Aluno-457,2010.0,,12.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.68,7.68,,,240.0,40.0,3.0,3.0,8.0,8.8,7.5,8.5,7.667,5.0,,7.0,10.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7867006892731381,78.67
RA-458,2022,2,Q,Aluno-458,2009.0,,13.0,Masculino,2019.0,Escola Pública,,,Ametista,Quartzo,Ágata,,Ágata,6.512,6.512,,,642.0,113.0,8.0,3.0,8.0,7.7,7.5,5.6,5.833,5.0,,4.7,6.5,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8876293229751399,88.76
RA-459,2022,2,Q,Aluno-459,2010.0,,12.0,Masculino,2019.0,Escola Pública,,,Ametista,Ametista,Ametista,,Ametista,7.28,7.28,,,401.0,59.0,4.0,3.0,7.0,9.1,8.1,7.3,7.222,5.0,,5.3,9.2,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.7729931768924021,77.3
RA-460,2022,2,Q,Aluno-460,2010.0,,12.0,Masculino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,5.711,5.711,,,758.0,140.0,11.0,3.0,6.8,8.1,7.5,3.3,5.056,5.0,,0.5,6.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9283981372106926,92.84
RA-461,2022,2,Q,Aluno-461,2010.0,,12.0,Feminino,2018.0,Escola Pública,,,Ametista,Ametista,Quartzo,,Quartzo,5.451,5.451,,,792.0,149.0,13.0,3.0,0.0,6.7,7.5,3.8,7.222,5.0,,1.5,6.2,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Sem limitações,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9085878965494161,90.86
RA-462,2022,2,Q,Aluno-462,2008.0,,14.0,Masculino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.626,6.626,,,616.0,106.0,7.0,3.0,10.0,8.5,7.5,3.6,6.778,5.0,,2.0,5.2,,Não,Não,Fase 4 (9º ano),-2.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9641118131155837,96.41
RA-463,2022,2,U,Aluno-463,2010.0,,12.0,Feminino,2020.0,Escola Pública,,,Quartzo,Quartzo,Ágata,,Ágata,6.41,6.41,,,658.0,119.0,11.0,3.0,10.0,7.8,7.5,2.5,7.389,5.0,,2.0,3.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9794280758845608,97.94
RA-464,2022,2,U,Aluno-464,2009.0,,13.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.745,6.745,,,570.0,91.0,7.0,3.0,7.5,8.0,7.5,4.8,7.722,5.0,,2.7,7.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.9081092690334914,90.81
RA-465,2022,2,U,Aluno-465,2011.0,,11.0,Masculino,2019.0,Escola Pública,,,Topázio,Ametista,Ametista,,Ametista,8.012,8.012,,,139.0,18.0,1.0,3.0,8.0,7.9,7.5,7.8,8.444,10.0,,9.3,6.3,,Não,Sim,Fase 2 (5º e 6º ano),0.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.32672180438379456,32.67
RA-466,2022,2,U,Aluno-466,2009.0,,13.0,Masculino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.826,6.826,,,546.0,85.0,6.0,3.0,8.5,9.7,7.5,3.3,7.556,5.0,,0.5,6.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.869073177096935,86.91
RA-467,2022,2,U,Aluno-467,2009.0,,13.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.38,6.38,,,664.0,121.0,12.0,3.0,5.8,8.4,5.0,5.5,7.111,5.0,,5.0,6.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9421395564384387,94.21
RA-468,2022,2,U,Aluno-468,2009.0,,13.0,Masculino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.313,6.313,,,682.0,125.0,13.0,3.0,9.5,6.7,7.5,4.1,6.722,5.0,,4.5,3.7,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9626203396381992,96.26
RA-469,2022,2,U,Aluno-469,2011.0,,11.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.624,7.624,,,263.0,41.0,2.0,3.0,9.0,9.6,5.0,5.7,7.833,10.0,,6.2,5.2,,Não,Não,Fase 2 (5º e 6º ano),0.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.32517951478026447,32.52
RA-470,2022,2,U,Aluno-470,2009.0,,13.0,Feminino,2019.0,Escola Pública,,,Ametista,Ametista,Ametista,,Ametista,7.378,7.378,,,369.0,53.0,3.0,3.0,8.0,9.7,7.5,6.3,7.5,5.0,,5.3,7.3,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.6900830648199557,69.01
RA-471,2022,2,U,Aluno-471,2009.0,,13.0,Feminino,2020.0,Escola Pública,,,Ágata,Ágata,Ágata,,Ágata,6.535,6.535,,,639.0,112.0,9.0,3.0,3.5,8.5,5.0,6.3,8.056,5.0,,5.7,6.8,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.896562306156093,89.66
RA-472,2022,2,U,Aluno-472,2010.0,,12.0,Feminino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,5.93,5.93,,,735.0,133.0,14.0,3.0,9.0,7.0,7.5,2.0,7.056,5.0,,1.8,2.2,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9853127989141425,98.53
RA-473,2022,2,U,Aluno-473,2010.0,,12.0,Masculino,2019.0,Escola Pública,,,Ametista,Ametista,Quartzo,,Quartzo,5.915,5.915,,,737.0,134.0,15.0,3.0,8.0,6.1,7.5,4.3,5.889,5.0,,4.5,4.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9582291930924667,95.82
RA-474,2022,2,U,Aluno-474,2009.0,,13.0,Masculino,2019.0,Escola Pública,,,Ametista,Ametista,Ágata,,Ágata,6.446,6.446,,,650.0,115.0,10.0,3.0,9.5,9.1,7.5,3.0,6.0,5.0,,1.3,4.7,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9411708248604637,94.12
RA-475,2022,2,U,Aluno-475,2010.0,,12.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.199,7.199,,,430.0,63.0,4.0,3.0,8.5,9.2,7.5,5.8,7.667,5.0,,3.3,8.3,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7383542218314593,73.84
RA-476,2022,2,U,Aluno-476,2010.0,,12.0,Feminino,2019.0,Escola Pública,,,Ágata,Ametista,Ágata,,Ágata,6.931,6.931,,,513.0,78.0,5.0,3.0,9.0,9.3,4.4,5.5,7.556,5.0,,5.0,6.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.905596325674899,90.56
RA-477,2022,2,U,Aluno-477,2009.0,,13.0,Masculino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,3.633,3.633,,,860.0,155.0,16.0,3.0,0.0,5.0,5.6,0.7,4.5,5.0,,0.3,1.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.7685305125444714,76.85
RA-478,2022,2,U,Aluno-478,2010.0,,12.0,Feminino,2019.0,Escola Pública,,,Ametista,Ametista,Ágata,,Ágata,6.709,6.709,,,588.0,96.0,8.0,3.0,8.5,9.1,5.6,4.9,7.056,5.0,,3.8,6.0,,Não,Não,Fase 3 (7º e 8º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9190951658866987,91.91
RA-479,2022,1,A,Aluno-479,2012.0,,10.0,Masculino,2020.0,Rede Decisão,,,Topázio,Topázio,Topázio,,Topázio,8.465,8.465,,,40.0,5.0,1.0,3.0,8.0,9.2,7.5,9.8,9.5,5.0,,10.0,9.7,,Não,Sim,Fase 2 (5º e 6º ano),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7434264831451235,74.34
RA-480,2022,1,A,Aluno-480,2012.0,,10.0,Feminino,2021.0,Escola Pública,,,,Ametista,Ametista,,Ametista,7.502,7.502,,,309.0,81.0,6.0,3.0,9.0,8.8,7.5,6.3,8.444,5.0,,6.8,5.7,,Sim,Sim,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8973270710838669,89.73
RA-481,2022,1,A,Aluno-481,2013.0,,9.0,Masculino,2021.0,Escola Pública,,,,Topázio,Ametista,,Ametista,7.21,7.21,,,424.0,109.0,9.0,3.0,9.0,8.0,7.5,5.2,6.889,10.0,,5.7,4.7,,Não,Não,Fase 1 (4º ano),0.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.6716599977986051,67.17
RA-482,2022,1,A,Aluno-482,2011.0,,11.0,Masculino,2021.0,Escola Pública,,,,Ametista,Ágata,,Ágata,6.866,6.866,,,532.0,134.0,10.0,3.0,10.0,7.9,7.5,5.5,6.833,5.0,,4.3,6.7,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.968261720204988,96.83
RA-483,2022,1,A,Aluno-483,2011.0,,11.0,Feminino,2019.0,Escola Pública,,,Ametista,Ágata,Quartzo,,Quartzo,5.263,5.263,,,805.0,185.0,13.0,3.0,9.0,4.8,5.0,2.4,6.833,5.0,,2.0,2.8,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.975961021103185,97.6
RA-484,2022,1,A,Aluno-484,2011.0,,11.0,Masculino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.71,6.71,,,587.0,144.0,11.0,3.0,9.5,8.7,5.0,6.5,6.389,5.0,,8.0,5.0,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9702919086005768,97.03
RA-485,2022,1,A,Aluno-485,2012.0,,10.0,Masculino,2020.0,Escola Pública,,,Topázio,Ágata,Quartzo,,Quartzo,4.742,4.742,,,837.0,191.0,14.0,3.0,9.5,4.0,7.5,1.2,5.444,5.0,,1.0,1.3,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.899285879024695,89.93
RA-486,2022,1,A,Aluno-486,2012.0,,10.0,Feminino,2020.0,Escola Pública,,,Topázio,Topázio,Ametista,,Ametista,7.621,7.621,,,264.0,68.0,4.0,3.0,10.0,9.9,7.5,7.3,7.222,5.0,,6.7,7.8,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.8283077688077376,82.83
RA-487,2022,1,A,Aluno-487,2012.0,,10.0,Feminino,2019.0,Rede Decisão,,,Topázio,Topázio,Topázio,,Topázio,8.417,8.417,,,45.0,6.0,2.0,3.0,7.5,9.7,7.5,9.6,9.333,5.0,,9.7,9.5,,Não,Sim,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.767693862922746,76.77
RA-488,2022,1,A,Aluno-488,2012.0,,10.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.413,7.413,,,351.0,92.0,8.0,3.0,8.5,8.8,7.5,7.3,7.722,5.0,,6.0,8.5,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.9419041677706343,94.19
RA-489,2022,1,A,Aluno-489,2013.0,,9.0,Feminino,2022.0,Escola Pública,,,,,Quartzo,,Quartzo,5.853,5.853,,,743.0,176.0,12.0,3.0,9.0,7.2,7.5,0.0,6.5,10.0,,0.0,0.0,,Não,Não,Fase 1 (4º ano),0.0,Não atendido,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9334995903014502,93.35
RA-490,2022,1,A,Aluno-490,2012.0,,10.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.576,7.576,,,283.0,77.0,5.0,3.0,7.9,8.2,7.5,7.7,8.722,5.0,,6.0,9.3,,Não,Sim,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8340483051277177,83.4
RA-491,2022,1,A,Aluno-491,2011.0,,11.0,Masculino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.461,7.461,,,329.0,86.0,7.0,3.0,7.5,9.7,7.5,7.0,7.722,5.0,,6.0,8.0,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8998210143522507,89.98
RA-492,2022,1,A,Aluno-492,2011.0,,11.0,Feminino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.678,7.678,,,242.0,63.0,3.0,3.0,10.0,8.8,7.5,7.1,8.278,5.0,,8.2,6.0,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Não atendido,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.7736560587027393,77.37
RA-493,2022,1,B,Aluno-493,2013.0,,9.0,Feminino,2020.0,Escola Pública,,,Topázio,Topázio,Topázio,,Topázio,8.306,8.306,,,61.0,12.0,1.0,3.0,10.0,9.4,7.5,7.2,8.278,10.0,,7.3,7.0,,Não,Não,Fase 1 (4º ano),0.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,0.08588529687767169,8.59
RA-494,2022,1,B,Aluno-494,2011.0,,11.0,Feminino,2022.0,Escola Pública,,,,,Ágata,,Ágata,6.407,6.407,,,661.0,159.0,13.0,3.0,6.4,8.3,5.0,5.8,6.944,5.0,,6.3,5.2,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Requer avaliação,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.9317543548451617,93.18
RA-495,2022,1,B,Aluno-495,2011.0,,11.0,Masculino,2022.0,Escola Pública,,,,,Ametista,,Ametista,7.857,7.857,,,184.0,42.0,6.0,3.0,9.0,8.9,7.5,8.4,8.056,5.0,,8.0,8.8,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Sem limitações,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.8363841177331429,83.64
RA-496,2022,1,B,Aluno-496,2011.0,,11.0,Masculino,2018.0,Escola Pública,,,Quartzo,Quartzo,Ágata,,Ágata,6.683,6.683,,,595.0,145.0,12.0,3.0,8.5,6.8,7.5,5.7,7.556,5.0,,5.8,5.5,,Não,Não,Fase 2 (5º e 6º ano),-1.0,Requer avaliação,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1,0.9710147966716913,97.1
RA-497,2022,1,B,Aluno-497,2009.0,,13.0,Feminino,2016.0,Rede Decisão,,,Quartzo,Quartzo,Ágata,,Ágata,6.323,6.323,,,678.0,163.0,14.0,3.0,6.9,9.2,5.0,5.1,5.833,5.0,,4.2,6.0,,Não,Não,Fase 3 (7º e 8º ano),-2.0,Não indicado,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1,0.920049633775805,92.0
